aid,author,avg_click,chapter_count,comment_count,copystatus,created,era,intro,is_signed,is_vip,like_count,logline,nid,ranking,rating,score,style,tags,title,updated,word_count,xx,yc
1107838,羽小树,"2,272",5,32,0,2014-02-09,,,1,0,67,嘿嘿，傻笑中,2012134,204644,9.0,0,未知,,小真空也曾冒过泡,2019-08-06,"8,948",,
2222266,怯喜,"18,602",118,569,0,2019-06-20,近代现代,,1,1,3778,小孩子才要哄,4174273,86483,9.6,0,轻松,"甜文,校园",你哄哄我,2020-07-13,"417,022",言情,原创
2222266,怯喜,"59,574",103,"2,718",0,2019-10-21,近代现代,,1,1,11897,我的遗产是一个狗男人。,4204245,41846,9.5,0,轻松,"幻想空间,豪门世家,甜文,爽文",给自己画个男朋友,2020-01-12,"457,919",言情,原创
2222266,怯喜,"34,945",72,"3,568",0,2020-09-22,近代现代,,1,1,18278,我养的崽崽黑化辣！,4452834,4119,9.3,0,轻松,"穿越时空,甜文,穿书,校园",我在恋爱游戏里养崽,2021-09-27,"320,130",言情,原创
2222266,怯喜,"69,146",66,"5,381",0,2020-06-17,近代现代,,1,1,20284,除我以外，你不可以有别的神。,4213229,6062,9.4,0,轻松,"豪门世家,甜文,穿书,校园",和我谈个恋爱吗,2020-08-19,"393,821",言情,原创
4376869,凡夫菜菜,"2,617",8,62,0,2021-12-13,近代现代,,1,0,528,因为作者太笨而出现的番外集,6390048,277933,8.5,0,轻松,"综漫,少年漫,文野,咒回",转生番外,2022-06-13,"13,037",无CP,衍生
4376869,凡夫菜菜,"8,235",42,571,0,2022-08-08,近代现代,,1,1,4975,才不是扫帚头那个不肖子孙！,6414906,240048,,0,轻松,"火影,猎人,综漫,咒回",六眼今天也很开心,2023-02-15,"150,539",无CP,衍生
4617387,南城非梦,"20,494",104,332,0,2022-03-28,近代现代,,1,1,15797,国风仙女插画师×斯文禁欲总裁,6707577,89601,8.9,0,轻松,"都市情缘,豪门世家,婚恋,业界精英",甜吻入画,2022-12-25,"412,220",言情,原创
4617387,南城非梦,"5,086",94,124,0,2022-03-23,近代现代,,1,1,5740,电影原型是我暗恋的男神怎么办？,6686643,129178,8.5,0,正剧,"都市情缘,情有独钟,破镜重圆,娱乐圈",雨过青瓷,2022-11-16,"349,130",言情,原创
2222266,怯喜,"150,888",74,"4,101",0,2020-01-12,近代现代,,1,1,64271,暗恋对象反过来追求我OvO,4266033,28183,9.5,0,轻松,"情有独钟,重生,甜文,校园",燃我,2022-04-09,"434,502",言情,原创
4996049,炸毛阿枝,"2,601",37,513,0,2023-01-07,幻想未来,,1,1,2465,这是什么，爹咪？嘬一口。,7182964,152295,,0,轻松,"天之骄子,未来架空",作精剑灵最好命,2023-02-16,"144,674",言情,原创
4996049,炸毛阿枝,"4,714",59,"1,176",0,2022-11-11,近代现代,,1,1,3153,我负责嘎嘎，总裁负责乱鲨,7262063,80908,9.4,0,轻松,"天作之合,甜文,现代架空",豪门夫妻在校园文里捡破烂,2023-02-06,"228,115",言情,原创
4996049,炸毛阿枝,"4,604",72,379,0,2022-08-02,幻想未来,,1,1,2175,穿成炮灰绝地求饶后成为帝国夫人,7183051,192553,9.0,0,轻松,"天作之合,女配,甜文",穿成男主原配后我躺平了,2022-12-08,"260,072",言情,原创
4996049,炸毛阿枝,"1,886",70,249,0,2022-07-31,架空历史,,1,1,745,绿茶美人驯犬记,7173920,114229,10.0,0,轻松,"宫廷侯爵,系统,甜文,市井生活",眉间春,2022-12-08,"258,097",言情,原创
4996049,炸毛阿枝,292,1,2,0,2022-08-24,近代现代,,1,0,12,画中的你低着头说话。,7281513,暂无排,,0,轻松,"天作之合,甜文",番外集,2022-10-26,31,言情,原创
3180188,斐染,"1,918",39,338,0,2022-12-22,近代现代,,1,1,1723,史上最会花钱的貔貅,6986089,238937,,0,轻松,"美食,爽文,都市异闻,基建",貔貅山神直播开店日常[经营],2023-02-15,"155,420",言情,原创
3180188,斐染,"15,407",101,"1,624",0,2021-05-11,近代现代,,1,1,6385,一只毛绒绒的养家之路,5371465,107654,8.4,0,轻松,"情有独钟,娱乐圈,甜文,萌宠",变成一只毛绒绒,2022-06-02,"305,432",言情,原创
3180188,斐染,"25,755",111,"2,036",0,2020-12-01,近代现代,,1,1,7983,一起走花路吧！,5064092,107728,8.2,0,轻松,"情有独钟,穿越时空,娱乐圈,甜文",退团后我成了一线[娱乐圈],2022-07-16,"328,063",言情,原创
3180188,斐染,"5,315",117,"1,758",0,2022-05-31,近代现代,,1,1,2946,不是鬼，是猫猫,5831240,98454,8.6,0,轻松,"娱乐圈,甜文,现代架空,萌宠",工具猫猫她罢工了,2022-11-01,"395,180",言情,原创
3180188,斐染,"6,449",88,751,0,2020-07-01,近代现代,,1,1,2258,重生后的逆袭之路,4946271,174043,8.6,0,轻松,"情有独钟,重生",逆袭后我火了[重生],2021-02-24,"281,043",言情,原创
2298896,小小椰,"4,651",48,543,0,2022-12-27,架空历史,,1,1,4854,冷清帝王×年轻貌美太子妃,5434352,83030,,0,正剧,"宫廷侯爵,情有独钟,天作之合,甜文",新婚当夜我醒悟了,2023-02-16,"171,127",言情,原创
1737896,云依石,"59,228",162,"8,559",0,2019-12-14,近代现代,,1,1,32195,我在民国发展娱乐业,3687108,14850,8.6,0,正剧,"强强,情有独钟,民国旧影,种田文",民国之文娱大亨,2023-01-20,"576,175",纯爱,原创
2298896,小小椰,"5,379",98,390,0,2020-02-03,架空历史,,1,1,1419,东宫春宵苦短，殿下撩动我心,4399598,23399,10.0,0,正剧,"女强,甜文",委身于我后太子他逃跑了,2023-01-10,"308,052",言情,原创
1107838,羽小树,"19,785",97,"1,618",0,2015-06-24,近代现代,,1,1,3035,不擦，我们不擦,2470106,17652,9.1,0,轻松,"娱乐圈,游戏网游,甜文,现代架空",苏了一脸血，快擦擦,2022-04-09,"339,297",纯爱,原创
2222266,怯喜,"12,241",146,904,0,2019-04-12,近代现代,,1,1,3394,来我怀里,3908750,69616,9.5,0,轻松,快穿,来，抱抱[快穿],2020-07-02,"462,434",言情,原创
2222266,怯喜,"2,417",83,24,0,2018-09-11,近代现代,,1,1,585,我们是彼此的礼物,3516792,暂无排,8.0,0,轻松,幻想空间,星星坠入海底,2019-10-24,"270,008",言情,原创
2222266,怯喜,167,2,5,0,2019-05-27,近代现代,,1,0,59,size=,4174150,暂无排,,0,轻松,甜文,滚！,2021-04-08,"2,461",言情,原创
1737896,云依石,"34,409",91,"3,935",0,2018-07-01,近代现代,,1,1,13330,不是路人，是演员！,3638711,14482,9.0,0,正剧,"情有独钟,娱乐圈",热心市民俞先生[娱乐圈],2023-01-20,"329,247",纯爱,原创
1737896,云依石,157,3,10,0,2021-11-08,近代现代,,1,0,172,说好死不往来的双子星呢？！,4336582,209554,,0,轻松,"强强,年下,情有独钟,竞技",听说我们有世仇[电竞],2022-04-19,"9,065",纯爱,原创
1737896,云依石,"1,405",14,153,0,2020-07-03,架空历史,,1,0,246,来如雷霆收震怒，罢如江海凝清光,4880505,194843,,0,轻松,"江湖恩怨,情有独钟,宅斗,爽文",樱晚（武侠）,2022-05-30,"40,734",言情,原创
1737896,云依石,202,3,12,0,2022-05-26,近代现代,,1,0,66,放开我，我还能摸,6914789,暂无排,,0,轻松,"英美衍生,奇幻魔幻,穿越时空,魔法幻情",[hp]鹰院摸鱼手册,2022-10-04,"6,654",无CP,衍生
2298896,小小椰,"1,200",36,58,0,2018-07-15,架空历史,,1,1,375,我是不一般的公主,3659594,112857,10.0,0,正剧,"宫廷侯爵,天作之合,甜文,爽文",天生丽质,2021-03-16,"101,269",言情,原创
1737896,云依石,"3,294",28,639,0,2023-01-01,近代现代,,1,1,4888,不许看，他是我的人,4102382,126788,,0,轻松,"豪门世家,情有独钟,破镜重圆,娱乐圈",和偏执前男友在恋综重逢,2023-02-12,"96,607",纯爱,原创
2298896,小小椰,"30,525",95,"2,794",0,2022-02-21,架空历史,,1,1,12604,皇兄死后，他和皇嫂的故事,4496702,28895,7.3,0,正剧,"天作之合,甜文",占春芳,2023-01-10,"373,175",言情,原创
1107838,羽小树,"9,962",67,374,0,2015-05-01,近代现代,,1,1,1344,[doge]爱我你怕了吗,2441559,64637,9.0,0,轻松,"近水楼台,甜文,未来架空",剧情总是在坑我,2017-05-10,"167,566",纯爱,原创
1107838,羽小树,"8,605",67,433,0,2014-10-01,近代现代,,1,1,1047,抱着植物追暖男,2221371,80776,7.2,0,轻松,"重生,甜文,复仇虐渣",重生之植战者,2022-04-09,"202,401",纯爱,原创
2222266,怯喜,0,2,0,0,2019-05-09,近代现代,,1,0,36,,4151384,暂无排,暂无评,0,轻松,民国旧影,薇薇,2019-11-14,"30,710",言情,原创
1737896,云依石,"5,592",42,695,0,2018-12-08,古色古香,,1,0,2323,我在红楼搞直播,3690955,35360,,0,正剧,"红楼梦,穿越时空,种田文,直播",红楼直播间,2022-05-20,"129,708",纯爱,衍生
4074716,一寸星火,"1,944",80,491,0,2022-11-29,近代现代,,1,1,2498,穿越还是谈恋爱,6679735,5384,,0,正剧,"幻想空间,异能,重生,甜文",和男友被迫进入快穿世界后,2023-02-16,"545,599",纯爱,原创
2298896,小小椰,124,81,5,0,2020-03-06,,,1,0,5,时间存档预收留存，脑洞群魔乱舞,4615051,暂无排,,0,未知,,灵感存放处,2023-02-14,"37,406",,
4074716,一寸星火,"2,117",48,578,0,2023-01-01,架空历史,,1,1,2402,大美人老婆贴贴！,6402185,146385,,0,轻松,"宫廷侯爵,重生,甜文,古代幻想",穿成皇帝后我靠讨好老婆苟活,2023-02-16,"246,282",纯爱,原创
