aid,author,avg_click,chapter_count,comment_count,copystatus,created,era,intro,is_signed,is_vip,like_count,logline,ndlist_date,ndlist_rank,nid,ranking,rating,score,style,tags,title,updated,word_count,xx,yc
2081743,清汤乌冬面,"130,536",110,"19,005",0,2018-05-27,架空历史,,1,1,56419,无处可逃。,0000-00-00,-1,3329839,13260,9.2,9.9亿,正剧,"天之骄子,系统,快穿,爽文",游戏的角色都暗恋我,2021-06-13,"386,354",纯爱,衍生
2081743,清汤乌冬面,"79,073",128,"9,202",0,2020-02-04,近代现代,,1,1,23314,渣攻变万人迷受,0000-00-00,-1,4096392,18897,8.8,5.7亿,轻松,"娱乐圈,穿书,爽文",被渣后我风靡了娱乐圈,2020-05-07,"529,632",纯爱,原创
2081743,清汤乌冬面,"66,301",87,"5,143",0,2019-06-14,近代现代,,1,1,15236,我真的不是足球/数学/……奇才,0000-00-00,-1,4028330,23378,8.5,4亿,轻松,"豪门世家,打脸,系统,爽文",超级男神系统,2019-09-25,"405,511",纯爱,原创
2081743,清汤乌冬面,"36,203",113,"5,280",0,2019-03-05,近代现代,,1,1,13105,全豪门都想硬撩我,0000-00-00,-1,3908511,26269,8.8,3.8亿,轻松,"强强,豪门世家,打脸,爽文",当豪门大佬被排队表白,2019-08-01,"467,985",纯爱,原创
2081743,清汤乌冬面,"79,495",80,"3,477",0,2017-12-16,近代现代,,1,1,18371,圈养你。,0000-00-00,-1,3382209,47559,8.5,3.7亿,正剧,"综漫,家教,情有独钟,少年漫",全世界都想圈养我[综],2019-08-23,"259,858",纯爱,衍生
2081743,清汤乌冬面,"7,544",56,"1,876",0,2019-01-14,架空历史,,1,0,6826,我拒绝做任何强权阶级的玩偶。,0000-00-00,-1,3878836,69832,,2.2亿,正剧,"强强,情有独钟,打脸,爽文",教父,2021-06-15,"176,023",纯爱,原创
2081743,清汤乌冬面,"5,530",10,133,0,2020-01-14,近代现代,,1,0,907,他们都跪求我的爱意和原谅，我却,0000-00-00,-1,4239427,224232,,1.3亿,轻松,"穿书,爽文,复仇虐渣",穿成天生玉骨的恶毒女配,2020-02-02,"32,082",言情,原创
2081743,清汤乌冬面,"18,434",30,"1,068",0,2019-10-05,近代现代,,1,0,6513,他掌国之气运,0000-00-00,-1,3636570,86925,,2亿,正剧,"情有独钟,天之骄子,打脸,爽文",国之气运在我手,2019-11-06,"99,981",纯爱,原创
2438653,口嗨小熊猫,242,13,6,0,2020-02-06,,,1,0,10,日常吐槽小厕纸,0000-00-00,-1,4535725,暂无排,,46.1万,未知,"成长,奇谭,玄学,时代新风",厕纸杂谈,2020-12-17,"3,297",,
2438653,口嗨小熊猫,"5,366",441,"1,736",0,2019-02-14,架空历史,,1,1,1452,苟在生死线上的路人甲……,0000-00-00,-1,4035811,40946,10.0,3821.9万,轻松,"天作之合,重生,女强,穿书",路人如我，请勿打扰,2022-10-17,"1,006,965",言情,原创
3427766,喵左喵右,"1,148",65,25,0,2021-10-22,近代现代,,1,1,302,她逃，他追,0000-00-00,-1,6233456,241189,暂无评,1191万,正剧,"情有独钟,因缘邂逅,爱情战争,校园",粉色四叶草,2022-03-04,"231,225",言情,原创
2438653,口嗨小熊猫,"1,049",105,250,0,2021-09-19,幻想未来,,1,1,555,无所谓，我会出手,2023-02-17,38,5326820,90061,,573万,轻松,"强强,天作之合,系统",是个圣母该怎么办？！,2023-02-21,"135,600",言情,原创
3427766,喵左喵右,"1,092",66,45,0,2020-10-12,近代现代,,1,1,480,小奶猫她只想赚钱,0000-00-00,-1,5230654,130073,暂无评,1463万,轻松,"甜文,直播,时尚流行,萌宠",小奶猫没空谈恋爱,2021-03-11,"226,099",言情,原创
2081743,清汤乌冬面,"41,867",13,"2,117",0,2018-07-17,近代现代,,1,0,6546,凌驾于所有战队之上的少年,0000-00-00,-1,3382218,57782,,1.8亿,正剧,"情有独钟,传奇,甜文,爽文",[全职]所有战队都在争夺我,2019-03-25,"18,060",纯爱,衍生
3427766,喵左喵右,209,45,82,0,2022-11-26,近代现代,,1,1,244,总裁不肯放她走了,2023-02-17,40,5420128,暂无排,暂无评,1005万,轻松,"都市情缘,近水楼台,恋爱合约,甜文",和男神总裁协议恋爱后,2023-02-13,"181,828",言情,原创
1121363,夕妜,"3,860",49,198,0,2018-09-29,近代现代,,1,1,829,大爷的女友饲养心得,0000-00-00,-1,3392595,91881,7.3,1107.8万,轻松,"网王,综漫,血族,甜文",血族饲养指南,2023-01-21,"136,793",言情,衍生
3427766,喵左喵右,134,18,0,0,2021-01-25,,,1,0,0,记录脑洞,0000-00-00,-1,5449496,暂无排,,23.6万,未知,,文案本本,2022-12-30,"7,062",,
794160,荷叶子,"4,603",50,517,0,2022-12-30,近代现代,,1,1,3092,和前男友分手后桃花开的故事,2023-01-28,12,7299172,137060,,2711.7万,正剧,"猎人,豪门世家,欢喜冤家,异能",揍敌客家的前女友,2023-02-26,"162,155",言情,衍生
794160,荷叶子,"3,302",74,302,0,2022-02-03,近代现代,,1,1,2576,一个真天降真青梅的故事,0000-00-00,-1,6225018,68404,8.4,2537.7万,轻松,"死神,综漫,少年漫,文野",和日番谷的恋爱日常,2022-05-18,"241,596",言情,衍生
794160,荷叶子,"6,996",17,341,0,2018-04-01,幻想未来,,1,0,1274,家里的阿周那娃娃成精了！,0000-00-00,-1,3544024,177260,8.8,1465.9万,轻松,"幻想空间,奇幻魔幻,恐怖",[反穿越FGO]每天醒来都看见阿周那在盯着自己,2018-09-08,"61,632",言情,衍生
794160,荷叶子,972,9,11,0,2012-07-08,未知,,1,0,28,短篇,0000-00-00,-1,1565912,暂无排,9.0,187.1万,正剧,"家教,网王,死神,综漫",家教同人 一直在这里,2013-04-07,"6,589",言情,衍生
794160,荷叶子,"1,924",5,16,0,2013-04-07,架空历史,,1,0,49,原来冬天，也可以这么温暖啊。,0000-00-00,-1,1771513,暂无排,暂无评,220.4万,正剧,"死神,阴差阳错",死神同人 暖冬（日番谷冬狮郎相关）,2013-08-17,"9,884",言情,衍生
794160,荷叶子,"13,852",115,960,0,2019-11-15,架空历史,,1,1,3527,吃瓜员工打抱不平,0000-00-00,-1,4416549,58413,8.7,4414.4万,轻松,"综漫,灵异神怪,少年漫",地府员工砸墙实录,2021-04-03,"415,499",言情,衍生
794160,荷叶子,"12,247",133,"2,507",0,2021-05-03,幻想未来,,1,1,7351,和最古二人组的旅途,0000-00-00,-1,5646168,51214,9.1,7749.1万,轻松,"猎人,海贼王,异世大陆,咒回",魔女今天实现愿望了吗,2021-12-02,"450,947",言情,衍生
794160,荷叶子,"2,234",70,409,0,2022-07-25,近代现代,,1,1,2310,女主一直在拯救世界。,0000-00-00,-1,6710184,66524,8.1,2458.4万,轻松,"综漫,少年漫,文野,咒回",召唤印度兄弟后修罗场升级了,2023-01-02,"220,984",言情,衍生
794160,荷叶子,909,33,112,0,2019-07-30,近代现代,,1,0,266,我男友世界第一美,0000-00-00,-1,4264481,95838,,744.8万,轻松,"综漫,家教,少年漫,黑篮",[综]今天我也很想回国,2021-03-10,"108,803",言情,衍生
2134086,Further,"18,639",28,651,0,2020-05-01,架空历史,,1,1,4899,父死子继，包括你,0000-00-00,-1,4798062,42164,9.5,4634.3万,正剧,"宫廷侯爵,虐恋情深,因缘邂逅,阴差阳错",念遥遥,2023-02-25,"105,184",言情,原创
794160,荷叶子,699,12,18,0,2012-01-27,古色古香,,1,0,21,八重将军的鬼怪记事,0000-00-00,-1,1432443,352998,,263.5万,正剧,"幻想空间,灵异神怪,情有独钟",（长安幻夜）白骨殇,2019-08-02,"31,903",言情,衍生
794160,荷叶子,541,1,1,0,2012-01-27,,,1,0,1,&apos;&apos;,0000-00-00,-1,1432558,暂无排,暂无评,162.5万,未知,"阴差阳错,恐怖,花季雨季",关于这篇文,2012-01-27,"1,648",,
794160,荷叶子,"7,768",128,923,0,2018-10-15,近代现代,,1,1,3099,女汉子灵界侦探的抓鬼日常,0000-00-00,-1,3582156,91792,8.5,4499.7万,轻松,"综漫,少女漫,灵异神怪,少年漫",[综]和我敌对的妖怪都被我打死了,2021-11-01,"514,730",言情,衍生
794160,荷叶子,618,1,0,0,2012-07-31,,,1,0,0,&apos;&apos;,0000-00-00,-1,1589445,暂无排,暂无评,160.5万,未知,"灵魂转换,穿越时空,青梅竹马",关于冬狮郎，久风，爱,2012-07-31,"1,235",,
2134086,Further,"2,461",1,19,0,2019-07-05,架空历史,,1,0,132,刀与剑，权与恋。,0000-00-00,-1,4239781,293698,10.0,315.3万,正剧,,刀剑笑我,2020-12-22,"9,493",言情,原创
1861423,涿羽,"4,322",28,34,0,2016-08-02,古色古香,,1,0,323,讲述了教主和他的影卫的故事。,0000-00-00,-1,2874121,暂无排,7.8,508.9万,正剧,,随影于行,2020-09-25,"63,750",纯爱,原创
1861423,涿羽,472,11,24,0,2021-12-08,幻想未来,,1,0,105,奋斗全靠刀剑男士,0000-00-00,-1,6231011,241201,,301.5万,正剧,"少女漫,因缘邂逅,穿越时空,日韩",开局一座本丸[刀剑乱舞],2022-09-10,"36,510",无CP,衍生
1861423,涿羽,361,14,143,0,2023-02-01,架空历史,,1,0,737,穿越后捡到了一只忠犬,0000-00-00,-1,5352731,183274,,756.1万,正剧,"布衣生活,情有独钟,因缘邂逅,甜文",救世主只想养忠犬,2023-02-26,"44,242",纯爱,原创
2134086,Further,591,118,623,0,2022-08-27,架空历史,,1,1,690,万人迷她只想搞事业,2023-02-17,37,4687495,112592,,2416.9万,正剧,"宫廷侯爵,宫斗,励志人生,市井生活",两京旧札,2023-02-27,"429,542",言情,原创
2134086,Further,642,81,16,0,2018-12-17,架空历史,,1,0,187,亲，古代跨国恋了解一下？,0000-00-00,-1,3958996,暂无排,10.0,1251.9万,正剧,"强强,宫廷侯爵,天之骄子,青梅竹马",将军是个女娇娥,2019-10-24,"313,896",言情,原创
1861423,涿羽,"1,696",52,98,0,2020-07-30,架空历史,,1,1,802,退休影卫捡到一只小傲娇,2023-02-17,39,4911410,137901,8.7,1256.4万,轻松,"强强,年下,情有独钟,因缘邂逅",退休影卫养崽指南,2020-10-23,"167,955",纯爱,原创
1861423,涿羽,"6,108",84,783,0,2021-12-13,架空历史,,1,1,3493,我爱忠犬忠犬使我快乐！,0000-00-00,-1,5113911,78646,8.9,3813.7万,正剧,"布衣生活,因缘邂逅,东方玄幻,古代幻想",捡到一只影卫后,2023-02-03,"281,008",纯爱,原创
1861423,涿羽,"6,499",48,148,0,2020-05-07,架空历史,,1,1,1656,谢邀，he了,0000-00-00,-1,4814529,287056,8.2,1850.5万,正剧,"强强,灵魂转换,情有独钟,穿越时空",穿成教主后和影卫he了吗,2022-03-12,"154,761",纯爱,原创
1861423,涿羽,"3,106",79,234,0,2021-02-15,架空历史,,1,1,1430,哦，是我,0000-00-00,-1,5279015,130051,7.5,2043万,正剧,"灵魂转换,江湖恩怨,布衣生活,因缘邂逅",这只忠犬是谁掉的？,2021-12-23,"264,144",纯爱,原创
2134086,Further,914,1,5,0,2019-04-12,架空历史,,1,0,15,我爱你，不疯魔不成活,0000-00-00,-1,4115653,暂无排,10.0,189万,正剧,"宫廷侯爵,乔装改扮,相爱相杀",琴师,2019-04-12,"4,539",纯爱,衍生
4238082,清清淞淞,153,53,14,0,2022-12-06,近代现代,,1,1,196,报仇吗，我做梦帮你呀！,2023-02-17,41,6306353,暂无排,暂无评,524.9万,轻松,"时代奇缘,系统,爽文",对付人渣，我偏要“以牙还牙”[系统],2023-02-13,"168,142",言情,原创
4238082,清清淞淞,"3,611",83,477,0,2021-09-08,近代现代,,1,1,1394,推翻娱乐圈怪象,0000-00-00,-1,6179570,173725,7.8,2272.6万,轻松,"时代奇缘,业界精英",穿越后我让娱乐圈卷起来了,2022-12-10,"274,362",言情,原创
1861423,涿羽,"1,876",75,181,0,2021-08-09,幻想未来,,1,1,1022,拯救世界，从捡到一只骑士开始,0000-00-00,-1,5337461,284229,8.5,1655万,正剧,"穿越时空,西幻",捡到一只骑士后[西幻],2021-12-26,"248,689",言情,原创
2134086,Further,650,65,103,0,2020-08-22,架空历史,,1,0,346,纨绔是个妻管严。,0000-00-00,-1,4057192,197431,10.0,1239.9万,正剧,"宫廷侯爵,欢喜冤家,打脸,市井生活",纨绔的真香实录,2021-07-01,"219,524",言情,原创
1861423,涿羽,"9,633",137,648,0,2022-07-18,架空历史,,1,1,4821,人在大正，请屑老板晒太阳,0000-00-00,-1,5203566,54728,8.9,5095.4万,正剧,"强强,幻想空间,少年漫,励志人生",我，鬼杀队雪柱，拒绝被刀,2023-02-21,"443,309",言情,衍生
1861423,涿羽,"1,162",76,106,0,2020-07-09,幻想未来,,1,0,619,审审和刀男温馨的日常……才怪,0000-00-00,-1,4915502,286525,8.9,1414万,正剧,"少女漫,灵魂转换,因缘邂逅,穿越时空",[刀剑乱舞]努力成为渣,2021-02-06,"242,755",无CP,衍生
1891697,在下本无良,170,123,84,0,2021-01-15,幻想未来,,1,0,83,两位大佬作天作地。,0000-00-00,-1,5418678,暂无排,暂无评,1449.1万,轻松,"强强,异能,相爱相杀,未来架空",审判之下,2023-02-12,"490,681",言情,原创
4667622,西语居,273,84,83,0,2022-04-08,架空历史,,1,1,239,深沉隐忍王世子×貌美果敢世家女,2023-02-17,42,6748550,117459,10.0,840.1万,正剧,"宫廷侯爵,情有独钟,因缘邂逅,天之骄子",世子今天犯病了吗,2023-02-11,"252,660",言情,原创
1891697,在下本无良,463,119,178,0,2020-01-26,架空历史,,1,0,204,虽千万人，吾往矣。,0000-00-00,-1,4512002,暂无排,10.0,2124.2万,正剧,"情有独钟,仙侠修真,相爱相杀,女扮男装",祸世,2023-02-13,"524,642",言情,原创
1891697,在下本无良,15,4,4,0,2023-02-17,近代现代,,1,0,3,我没有一个优雅的后脑勺。,0000-00-00,-1,7815262,暂无排,,21.5万,轻松,"成长,异想天开",我欲出家,2023-02-25,"2,058",无CP,原创
1891697,在下本无良,"1,534",85,80,0,2019-01-31,架空历史,,1,1,366,将军，祸国也。,2023-02-17,45,4015158,暂无排,暂无评,2336.5万,正剧,"宫廷侯爵,天作之合,相爱相杀,女扮男装",将军辞,2023-02-12,"583,645",言情,原创
1891697,在下本无良,433,27,25,0,2020-03-31,近代现代,,1,0,36,打脸渣攻，爱自己,0000-00-00,-1,4693337,287724,,380万,轻松,"打脸,系统,快穿,爽文",快穿：宿主他不按套路来,2023-01-06,"90,039",纯爱,原创
4667622,西语居,3,1,2,0,2023-02-26,架空历史,,1,0,10,一步步试探他的底线,0000-00-00,-1,6748663,暂无排,,17.3万,轻松,"宫廷侯爵,情有独钟,欢喜冤家",锦衣不煞,2023-02-26,"3,225",言情,原创
5200246,青衣无袖,37,78,16,0,2022-12-11,架空历史,,1,0,72,江山如此多娇，我为美人折腰,0000-00-00,-1,7479829,146458,,904.8万,正剧,"宫廷侯爵,情有独钟,天作之合,天之骄子",守寡后我成了女将军,2023-02-26,"246,869",言情,原创
3965757,雪碧好好喝,620,16,46,0,2021-06-06,近代现代,,1,0,382,诶，就是玩,0000-00-00,-1,5839489,暂无排,,859.3万,轻松,"灵异神怪,打脸,爽文,玄学",我在围脖开展业务,2022-03-22,"45,300",纯爱,原创
3965757,雪碧好好喝,513,3,11,0,2021-05-31,古色古香,,1,0,159,赚大发了,0000-00-00,-1,5824330,281619,,439.6万,轻松,"系统,甜文,穿书,市井生活",我在古代开连锁便利店,2022-03-22,"9,620",纯爱,原创
3965757,雪碧好好喝,"8,035",41,623,0,2023-01-01,幻想未来,,1,1,5296,萌混过关,2023-01-29,12,6310079,112201,,6762.2万,轻松,"幻想空间,星际,穿书,萌宠",怎么可以为难小脑虎呢？,2023-02-25,"134,392",纯爱,原创
5200246,青衣无袖,376,67,37,0,2022-10-11,架空历史,,1,1,245,摄政王爷的猫系宠妃,2023-02-17,43,7431315,69567,10.0,1203.3万,正剧,"宫廷侯爵,天作之合,宫斗,复仇虐渣",帘卷朱砂,2023-02-20,"205,054",言情,原创
3965757,雪碧好好喝,"5,206",110,642,0,2021-06-24,古色古香,,1,1,2623,钱和对象我都有了,0000-00-00,-1,5893073,147056,8.8,5149.2万,轻松,"穿越时空,打脸,甜文,爽文",画漫画后，我走上人生巅峰,2022-06-30,"330,000",纯爱,原创
2302086,谈黛,493,2,0,0,2020-09-24,幻想未来,,1,0,46,没事捡只丧尸王养一养,0000-00-00,-1,5184670,暂无排,,61.4万,轻松,"欢喜冤家,末世",捡了只丧尸王,2022-09-27,"6,178",纯爱,原创
2302086,谈黛,89,15,1,0,2021-02-09,架空历史,,1,0,22,娇生惯养又如何，我甘愿捧在心上,0000-00-00,-1,5495437,283341,,124.8万,轻松,"宫廷侯爵,因缘邂逅,天之骄子,甜文",春山近我,2022-11-30,"47,886",言情,原创
2302086,谈黛,731,76,21,0,2020-07-19,近代现代,,1,1,412,漫画家也能找到绝美爱情,2023-02-17,44,5004133,209125,暂无评,846万,轻松,"情有独钟,天作之合,游戏网游,甜文",撩而不及,2023-02-13,"237,759",言情,原创
2302086,谈黛,337,4,1,0,2020-04-18,近代现代,,1,0,19,被“恋爱脑”追求的日常生活,0000-00-00,-1,3665095,暂无排,,55.7万,轻松,"天作之合,甜文,校园",白昼焰火,2020-10-02,"11,310",言情,原创
5200246,青衣无袖,63,82,11,0,2022-12-17,古色古香,,1,0,90,穿越大唐开医馆,0000-00-00,-1,7617081,93826,10.0,1101.5万,正剧,"宫廷侯爵,天作之合,穿越时空,业界精英",唐宫钰,2023-02-21,"261,751",言情,原创
3965757,雪碧好好喝,"30,052",146,"2,434",0,2021-11-30,近代现代,,1,1,11644,渣男，悔改，香香,0000-00-00,-1,5918222,58330,8.7,1.8亿,轻松,"娱乐圈,重生,系统,爽文",渣男改造系统（快穿）,2022-12-15,"495,000",纯爱,原创
4385433,迟椿,"2,791",61,106,0,2021-12-10,近代现代,,1,1,1258,小甜文,0000-00-00,-1,6381483,240753,10.0,1513.5万,轻松,"情有独钟,励志人生,甜文,校园",你少招我,2023-02-14,"183,446",言情,原创
4385433,迟椿,"2,355",34,150,0,2022-09-01,近代现代,,1,1,1423,小甜文,0000-00-00,-1,6699104,207631,9.4,1462.7万,轻松,"都市情缘,因缘邂逅,甜文",你亲亲我呀,2023-02-14,"115,367",言情,原创
4385433,迟椿,"3,502",63,109,0,2022-03-07,近代现代,,1,1,1781,我的蝴蝶迟早会回来,0000-00-00,-1,6474860,117501,9.3,1952.3万,轻松,"破镜重圆,竞技,直播,姐弟恋",月下光,2023-02-14,"218,696",言情,原创
4385433,迟椿,"3,187",74,275,0,2022-06-02,近代现代,,1,1,2473,暗恋的他到手了,0000-00-00,-1,6512748,112160,10.0,2621万,轻松,"天之骄子,校园",第十七封信,2023-02-14,"250,898",言情,原创
2137158,淳于歌,208,115,133,0,2022-02-08,架空历史,,1,0,269,我有手中剑，扫尽不平事。,0000-00-00,-1,4353863,123693,10.0,1472.4万,正剧,"强强,天作之合,仙侠修真",同归,2023-01-22,"376,610",纯爱,原创
4385433,迟椿,804,44,45,0,2022-11-17,近代现代,,1,1,637,男二上位,2023-02-01,30,6826498,276480,8.8,887.3万,轻松,"豪门世家,情有独钟,娱乐圈",池水归潮,2023-02-12,"141,754",言情,原创
2137158,淳于歌,"6,028",137,258,0,2019-04-05,架空历史,,1,1,3383,谈恋爱吗？会中毒那种！,0000-00-00,-1,3915498,37725,7.9,4551.5万,轻松,"江湖恩怨,天作之合,穿越时空,甜文",楚大侠不想谈恋爱,2022-10-08,"439,484",纯爱,原创
2137158,淳于歌,"2,217",55,76,0,2019-10-08,架空历史,,1,0,779,谢惭英：我太难了。,0000-00-00,-1,4092600,175878,10.0,1377.9万,轻松,"强强,江湖恩怨",我真的是反派,2021-02-11,"176,988",纯爱,原创
2324786,伸出圆手,"88,607",263,"19,985",0,2022-03-22,架空历史,,1,1,66503,我在坟地建造霍格沃兹,0000-00-00,-1,4396838,704,9.1,11.3亿,轻松,"穿越时空,系统,西幻,基建",黑魔法学院[基建],2022-12-11,"930,736",言情,原创
2137158,淳于歌,181,67,29,0,2020-11-04,近代现代,,1,0,34,我的超能力，是你。,0000-00-00,-1,3708889,307739,9.0,776.6万,轻松,"科幻,异能,现代架空,未来架空",超级英雄不长命,2021-07-05,"222,127",纯爱,原创
2137158,淳于歌,"6,070",77,347,0,2018-08-02,近代现代,,1,0,3973,人性即是修罗，尘世才是地狱,0000-00-00,-1,3377902,84777,8.6,4101.2万,正剧,"重生,相爱相杀,现代架空,悬疑推理",重生之一刀两不断,2022-06-27,"239,201",纯爱,原创
2137158,淳于歌,63,5,0,0,2022-07-02,架空历史,,1,0,2,性命易折，人心难断,0000-00-00,-1,4809881,暂无排,暂无评,85.3万,暗黑,"灵异神怪,奇谭",妖刀,2022-07-03,"8,740",无CP,原创
2137158,淳于歌,543,6,6,0,2020-03-07,近代现代,,1,0,35,我每一天都在更爱你,0000-00-00,-1,4618742,暂无排,10.0,120.4万,轻松,"青梅竹马,甜文,校园",吻你,2020-03-13,"11,530",纯爱,原创
2137158,淳于歌,366,8,4,0,2018-03-04,近代现代,,1,0,14,大雪封林,0000-00-00,-1,3513964,314389,10.0,168万,暗黑,"恐怖,复仇虐渣,市井生活",诈尸,2018-03-12,"25,912",无CP,原创
2137158,淳于歌,506,2,6,0,2017-10-26,架空历史,,1,0,11,每天都和疯子偶遇肿么破？,0000-00-00,-1,3386632,暂无排,暂无评,91.3万,轻松,"因缘邂逅,穿越时空,甜文",偶遇疯子一百次,2017-10-27,"4,394",言情,原创
2980714,乌贼久,173,387,227,0,2020-03-29,架空历史,,1,0,193,我睡了陛下要跑路,0000-00-00,-1,4694435,53203,,3219.6万,轻松,"强强,情有独钟,天作之合,爽文",女悍匪皇城流浪记,2023-02-09,"1,250,785",言情,原创
2137158,淳于歌,"1,016",10,11,0,2017-12-26,近代现代,,1,0,110,以血开始，以血结束。,0000-00-00,-1,3437353,暂无排,9.3,267.1万,正剧,"女扮男装,复仇虐渣",误杀,2019-08-01,"30,688",无CP,原创
2137158,淳于歌,332,230,537,0,2017-09-16,架空历史,,1,0,110,我们的目标是，打倒玉帝！,0000-00-00,-1,3349677,45606,暂无评,1820.8万,轻松,"情有独钟,天作之合,甜文,东方玄幻",妖魔凡游录,2019-05-30,"599,627",言情,原创
5320365,惊涟,38,5,5,0,2022-12-12,架空历史,,1,0,79,狗男人错误追妻示范,0000-00-00,-1,7605080,207113,,118.9万,轻松,"宫廷侯爵,情有独钟,因缘邂逅,穿越时空",她酿春酒,2022-12-31,"17,297",言情,原创
2980714,乌贼久,"1,693",219,226,0,2020-04-13,架空历史,,1,1,790,我捡了个龙蛋孵出个美少年,0000-00-00,-1,4711751,74647,暂无评,2863.4万,轻松,"幻想空间,情有独钟,天作之合,娱乐圈",我在衣柜里藏了个龙蛋,2022-10-04,"712,520",言情,原创
5320365,惊涟,91,20,15,0,2023-01-28,近代现代,,1,0,94,友情之上，恋人未满,0000-00-00,-1,7755714,219324,10.0,297.7万,轻松,"情有独钟,因缘邂逅,阴差阳错",白日春不渡,2023-02-19,"65,490",言情,原创
5320365,惊涟,428,49,86,0,2022-12-12,近代现代,,1,1,634,大佬的魂儿陪我看星星,2023-02-01,33,7605096,146419,9.3,1188.6万,轻松,"情有独钟,近水楼台,破镜重圆,天之骄子",玫瑰可以吗,2023-01-30,"157,536",言情,原创
2980714,乌贼久,591,50,174,0,2022-12-22,架空历史,,1,1,847,咸鱼女鬼差捡了个Bking,2023-02-01,32,4779398,222795,,1190.5万,轻松,"强强,打脸,古代幻想,异想天开",我被迫继承了地府,2023-02-27,"197,997",言情,原创
5070800,攻石,"1,079",19,99,0,2022-12-28,幻想未来,,1,1,1299,和室友一起拯救家园吧，大学生们,2023-02-01,34,7358602,122825,,1205.8万,轻松,"恐怖,无限流,爽文,升级流",大学生自救纪实[无限],2023-02-07,"90,191",言情,原创
5268392,白阿伏,"4,845",96,472,0,2022-11-17,近代现代,,1,1,1970,爱是最为扭曲的诅咒,2023-02-01,35,7531109,41735,,2709.1万,爆笑,"综漫,少年漫,咒回,柯南",是猴子又怎样,2023-02-26,"298,154",言情,衍生
2207014,巧克力流心团,"7,163",42,"2,891",0,2023-01-11,近代现代,,1,1,7673,你刚刚跟我表白，我答应了。,2023-01-29,13,4032770,71091,,1.6亿,轻松,"近水楼台,甜文",蜜桃成熟時,2023-02-26,"162,011",言情,原创
2732421,六出绮绮,245,5,0,0,2020-12-03,架空历史,,1,0,7,互相保护，一同成长,0000-00-00,-1,5161455,暂无排,,54.2万,轻松,"布衣生活,情有独钟,仙侠修真,甜文",我看上这个男主了,2020-12-05,"15,107",言情,原创
2137158,淳于歌,"2,884",86,384,0,2020-05-20,近代现代,,1,1,1439,偶像变老公？,0000-00-00,-1,4345560,108297,8.7,2669万,轻松,"娱乐圈,重生,现代架空,逆袭",季风向海[娱乐圈],2022-07-09,"293,172",纯爱,原创
2207014,巧克力流心团,"15,028",102,"3,319",0,2021-06-08,近代现代,,1,1,9825,我烦了，毁灭吧。,0000-00-00,-1,4242482,2789,9.1,2.2亿,正剧,"豪门世家,天之骄子,业界精英,爽文",你女朋友不装了,2022-12-14,"514,514",言情,原创
2137158,淳于歌,"1,025",74,182,0,2022-10-08,近代现代,,1,1,1181,遇见你，像星星落在手里,2023-02-01,31,4414214,196053,8.7,1924.1万,轻松,"娱乐圈,重生,甜文,穿书",反派影帝打造计划[穿书],2023-01-30,"244,609",纯爱,原创
2732421,六出绮绮,"3,939",94,20,0,2020-08-03,近代现代,,1,1,417,修仙女配在七零种田,2023-02-01,36,4639628,288007,暂无评,1113.4万,轻松,"仙侠修真,甜文,现代架空,年代文",七零男配的小仙女,2023-01-24,"275,560",言情,原创
2732421,六出绮绮,142,2,4,0,2020-08-01,架空历史,,1,0,4,牡丹花和帝师的甜宠日常,0000-00-00,-1,4497711,暂无排,,30.4万,轻松,"情有独钟,甜文,穿书",牡丹未必倾城色,2020-08-02,"5,827",言情,原创
2207014,巧克力流心团,"18,001",96,"2,410",0,2022-05-23,近代现代,,1,1,26268,能从头开始 跪在教堂说愿意。,0000-00-00,-1,4719157,56357,9.0,3.6亿,正剧,"都市情缘,豪门世家,天之骄子,甜文",烟霞,2022-12-09,"524,231",言情,原创
2732421,六出绮绮,"18,824",49,137,0,2020-01-06,架空历史,,1,1,1772,由佛系重新学会奋斗的故事,0000-00-00,-1,4477464,289155,6.0,1767.5万,正剧,"随身空间,女配,甜文,现代架空",七零女配她不想奋斗穿书,2020-03-05,"150,000",言情,原创
2207014,巧克力流心团,"3,581",78,857,0,2021-10-31,近代现代,,1,1,2226,温柔腹黑x冷淡酷妹｜暗恋成真。,0000-00-00,-1,4026488,104525,9.3,7223.8万,正剧,"豪门世家,天之骄子,甜文,成长",应长乐,2022-10-08,"328,823",言情,原创
2207014,巧克力流心团,"16,293",31,621,0,2019-12-18,近代现代,,1,1,7685,作死一时爽，追妻黄泉路。,0000-00-00,-1,4006997,97645,8.9,1.1亿,正剧,"破镜重圆,婚恋,职场,励志人生",如风,2021-12-20,"111,995",言情,原创
2207014,巧克力流心团,"33,406",138,"3,914",0,2020-03-23,近代现代,,1,1,17208,腹黑痞坏大魔王x装乖实飒初恋脸,0000-00-00,-1,4047063,21894,9.8,3.1亿,正剧,"豪门世家,天之骄子,甜文,校园",与卿缠绵久,2022-02-04,"714,941",言情,原创
2207014,巧克力流心团,"28,886",99,"3,905",0,2020-12-22,近代现代,,1,1,10724,听说你想进火葬场,0000-00-00,-1,4014076,27500,9.7,2.3亿,正剧,"豪门世家,情有独钟,天之骄子,甜文",相亲遇现任,2021-12-20,"486,426",言情,原创
