aid,author,genre,nid,rank,rank_date,tags,title,vip_date,wd_count,xx,yc
4219251,王六,原创-言情-近代现代-爱情,6685407,38,2023-01-22,"豪门世家,甜文",听她的[先婚后爱],2023-01-19 23:58:19,15.32万,言情,1
4631268,愤怒的萝卜,原创-纯爱-近代现代-爱情,6765998,39,2023-01-22,"系统,穿书,萌宠",我变成了一只猫（穿书）,2023-01-19 17:08:57,16.84万,纯爱,1
4531716,橙桠,原创-言情-架空历史-爱情,6784772,40,2023-01-22,"灵异神怪,情有独钟,异世大陆,西幻",黑皮邪神不香吗,2023-01-19 21:00:00,18.15万,言情,1
3187891,只喝三分甜,原创-言情-近代现代-爱情,5842016,41,2023-01-22,"天之骄子,重生,甜文,校园",你好，数学家,2023-01-19 12:00:00,19.39万,言情,1
3155331,洛辞寒,衍生-无CP-近代现代-东方衍生,7139347,42,2023-01-22,柯南,我被警校组发刀的日子,2023-01-19 04:00:28,8.83万,无CP,2
2659029,黍禾高歌,原创-百合-幻想未来-爱情,5495981,43,2023-01-22,"年下,星际,未来架空,成长",弱O误把强A标记了,2023-01-19 00:12:12,21.99万,百合,1
4336253,浓曦,原创-纯爱-近代现代-爱情,7260982,44,2023-01-22,"都市情缘,豪门世家,天作之合,校园",被直男校草盯上后,2023-01-19 00:01:00,15.67万,纯爱,1
4352467,风吹林安,原创-纯爱-架空历史-爱情,6554211,43,2023-01-21,"仙侠修真,甜文,穿书,东方玄幻",穿成龙傲天的炮灰未婚妻后,2023-01-18 16:50:00,13.06万,纯爱,1
2556125,折冬,原创-言情-近代现代-爱情,5104064,44,2023-01-21,"情有独钟,天作之合,励志人生,甜文",钻石星,2023-01-18 00:00:00,21.42万,言情,1
4637319,克莱因蓝蓝,原创-言情-古色古香-爱情,7112423,45,2023-01-21,"清穿,宫廷侯爵,穿越时空,青梅竹马",清穿之永琪小青梅,2023-01-18 00:00:01,18.58万,言情,1
4834428,隐暮,原创-言情-近代现代-爱情,6991050,46,2023-01-21,"娱乐圈,打脸,甜文,穿书",我靠实力在电竞综艺里爆红了,2023-01-18 04:00:52,14.41万,言情,1
3579901,无聊白水,原创-百合-近代现代-爱情,5525927,47,2023-01-21,"豪门世家,情有独钟,娱乐圈,系统",相逢月[娱乐圈],2023-01-18 18:00:00,29.6万,百合,1
1260326,归渔,原创-言情-近代现代-爱情,5287025,48,2023-01-21,"因缘邂逅,破镜重圆",给你的我从未,2023-01-18 22:15:00,17.05万,言情,1
3734732,猫久生,原创-百合-幻想未来-奇幻,5738040,49,2023-01-21,"异能,重生,末世",世界危险，娇娇保护你,2023-01-18 06:00:00,9.73万,百合,1
317706,冰岛岛主,原创-言情-近代现代-爱情,596012,39,2023-02-01,"情有独钟,欢喜冤家,虐恋情深",分手后被霸总明恋,2023-01-29 15:11:54,15.26万,言情,1
4054928,红枣小米粥,原创-言情-架空历史-仙侠,6013417,40,2023-02-01,"强强,灵异神怪,情有独钟,天之骄子",我乃幽黎姬氏,2023-01-29 04:00:50,56.26万,言情,1
4048817,Da机器,原创-言情-幻想未来-爱情,5923653,41,2023-02-01,"欢喜冤家,青梅竹马,未来架空,姐弟恋",宇宙奶香硬糖,2023-01-29 11:34:01,32.51万,言情,1
2460090,姜允,原创-言情-近代现代-爱情,4766065,52,2023-02-13,"豪门世家,甜文,现代架空,爽文",和男扮女装的假千金he了,2023-02-10 00:00:01,9.56万,言情,1
5266413,熄时,原创-言情-近代现代-爱情,7539391,53,2023-02-13,"都市情缘,情有独钟,破镜重圆,时尚流行",与你,2023-02-10 04:01:02,10.05万,言情,1
5335482,呕花深处,原创-言情-架空历史-剧情,7626664,54,2023-02-13,"宫廷侯爵,系统,穿书,市井生活",病美人错拿HE剧本后,2023-02-10 04:00:42,12.75万,言情,1
2203864,简安哲,原创-纯爱-近代现代-爱情,7374799,55,2023-02-06,情有独钟,我们散落的日常,2023-02-03 17:51:17,26.59万,纯爱,1
1866104,绕骨生,原创-百合-近代现代-爱情,4420549,56,2023-02-06,"都市情缘,情有独钟,天作之合,甜文",野兽,2023-02-03 04:00:29,11.13万,百合,1
1573341,狄澜,原创-言情-近代现代-爱情,3507357,57,2023-02-06,"都市情缘,情有独钟,因缘邂逅,天作之合",我愿爱情它似蜜,2023-02-03 10:13:47,12.26万,言情,1
4894697,乌桕子,原创-言情-幻想未来-爱情,7147787,42,2023-02-05,"星际,穿书,爽文,基建",穿成星际废太子的咸鱼鹦,2023-02-02 22:20:57,8.4万,言情,1
1570924,流浪的狸猫,衍生-言情-近代现代-其他衍生,7366805,43,2023-02-05,"灵异神怪,天作之合,甜文,悬疑推理",关于男友长触手这件事,2023-02-02 14:53:10,13.7万,言情,2
3919020,苍蝇为什么搓手手,原创-言情-架空历史-奇幻,6133254,44,2023-02-05,东方玄幻,救！男配他为何如此病态,2023-02-02 21:05:10,9.9万,言情,1
4020870,黑加仑汽水,原创-纯爱-架空历史-爱情,7448508,45,2023-02-05,"宫廷侯爵,仙侠修真,甜文,爽文",先斩心上人,2023-02-02 00:00:15,10.98万,纯爱,1
5325534,青竹枝枝,原创-言情-架空历史-爱情,7609472,46,2023-02-05,"情有独钟,前世今生,天作之合,天之骄子",为君揽明月,2023-02-02 04:00:34,20.03万,言情,1
1013799,浮失,原创-言情-近代现代-剧情,6843874,62,2023-02-04,"打脸,甜文,爽文,年代文",八零之带飞全家变首富,2023-02-01 21:20:08,8.38万,言情,1
3502677,楚禾禾,原创-纯爱-近代现代-剧情,5382766,63,2023-02-04,"豪门世家,欢喜冤家,娱乐圈,甜文",和死对头网恋翻车后跑路失败了[娱乐圈],2023-02-01 04:01:21,14.55万,纯爱,1
5359364,冼清秋,原创-言情-架空历史-仙侠,7651096,64,2023-02-04,"灵异神怪,情有独钟,甜文",攻略男主后他死遁了,2023-02-01 00:02:00,10.23万,言情,1
3448196,月霁光风,原创-言情-近代现代-爱情,7372162,46,2023-02-03,"穿越时空,种田文,甜文,年代文",七零年代农场生活,2023-01-31 04:00:40,13.1万,言情,1
4882331,楚二十一,原创-言情-架空历史-剧情,7355380,47,2023-02-03,"布衣生活,阴差阳错,悬疑推理,爽文",倒霉蛋刑部日常,2023-01-31 04:00:49,32.7万,言情,1
2457772,迦南之野,原创-百合-近代现代-爱情,4166978,48,2023-02-03,"情有独钟,天之骄子,成长,校园",庸俗爱人,2023-01-31 15:55:40,19.04万,百合,1
4160978,柚子划船,原创-言情-架空历史-爱情,6598366,32,2023-02-09,"布衣生活,情有独钟",所有人都拦着我找夫人,2023-02-06 09:28:01,28万,言情,1
5195494,暮云熔金,原创-言情-架空历史-爱情,7424923,33,2023-02-09,"豪门世家,情有独钟,天作之合,重生",一心想当王爷义妹,2023-02-06 04:00:36,18.65万,言情,1
2873769,白局看客,原创-言情-架空历史-爱情,5014137,34,2023-02-09,"布衣生活,因缘邂逅,青梅竹马,升级流",竹马出轨后火葬场了,2023-02-06 11:14:19,11.81万,言情,1
4299923,祝非台,原创-言情-近代现代-爱情,7311024,35,2023-02-09,"励志人生,年代文,成长,时代新风",回到东北,2023-02-06 10:13:30,50.58万,言情,1
3419082,响水,原创-言情-近代现代-爱情,6303523,36,2023-02-09,"情有独钟,因缘邂逅,成长,逆袭",大雾四起,2023-02-06 10:43:39,22.64万,言情,1
2232690,这碗有点小,原创-纯爱-近代现代-爱情,4337743,42,2023-01-27,"豪门世家,情有独钟,娱乐圈,穿书",清冷美人逆袭娱乐圈[穿书],2023-01-24 23:31:13,14.75万,纯爱,1
1597633,桃花幻境,衍生-言情-架空历史-其他衍生,7418215,43,2023-01-27,"海贼王,情有独钟,少年漫,校园",关于我和草帽同居被观影这件事,2023-01-24 04:00:34,40.87万,言情,2
1939764,弦珂,原创-言情-近代现代-爱情,6189326,44,2023-01-27,"情有独钟,天之骄子,娱乐圈,甜文",情书三行[娱乐圈],2023-01-24 09:00:00,14.65万,言情,1
3044891,流年木夕,原创-言情-近代现代-爱情,6442392,37,2023-01-18,"破镜重圆,娱乐圈,姐弟恋",王子与玫瑰［男追女］,2023-01-15 04:00:44,13.53万,言情,1
2151556,玉子双泽,原创-言情-架空历史-爱情,3980164,39,2023-01-19,"情有独钟,穿书,基建",穿成科举文反派真千金后,2023-01-16 18:04:43,9.13万,言情,1
4395164,一块灰,原创-言情-近代现代-爱情,6396815,40,2023-01-19,"都市情缘,豪门世家,情有独钟,天之骄子",蓄意暗恋,2023-01-16 11:32:45,20.43万,言情,1
4197352,梨佳Yuki,原创-百合-近代现代-爱情,6914235,41,2023-01-19,"因缘邂逅,女配,甜文,穿书",穿书后被假千金攻略了,2023-01-16 10:12:29,12.95万,百合,1
3382681,春木南阳,原创-言情-近代现代-爱情,7424119,46,2023-01-20,"都市情缘,情有独钟",难以启齿,2023-01-17 04:00:33,21.37万,言情,1
5241775,木将安,原创-言情-近代现代-爱情,7486571,47,2023-01-20,"都市情缘,情有独钟,恋爱合约,甜文",晚风告白,2023-01-17 04:00:23,15.25万,言情,1
930822,石榴树,原创-言情-幻想未来-爱情,7307202,48,2023-01-20,升级流,地球高烧七十度[异世],2023-01-17 04:00:40,33.94万,言情,1
3308876,走风,原创-言情-近代现代-爱情,6392960,49,2023-01-20,"都市情缘,豪门世家,情有独钟,甜文",就要黏着你呀,2023-01-17 04:00:27,22.28万,言情,1
4000387,鹿溪山,原创-言情-架空历史-仙侠,6262972,50,2023-01-20,"天之骄子,仙侠修真,爽文,东方玄幻",我靠抽卡开宗立派,2023-01-17 04:00:36,27.35万,言情,1
5028242,橘悦,原创-言情-近代现代-爱情,7267602,51,2023-01-20,"都市情缘,情有独钟,因缘邂逅",等下一场落日,2023-01-17 04:00:27,9.62万,言情,1
4565568,秋秋明,原创-纯爱-幻想未来-惊悚,7137549,20,2023-01-16,"恐怖,情有独钟,无限流,直播",花瓶邪神他过分强大[无限],2023-01-13 23:00:15,15.21万,纯爱,1
1219269,秋凌,原创-言情-近代现代-爱情,7617533,21,2023-01-16,"种田文,重生,穿书,年代文",七零嫁夫对照组,2023-01-13 00:03:07,12.03万,言情,1
2006784,陈三年,原创-言情-近代现代-爱情,4115964,22,2023-01-16,"豪门世家,情有独钟,娱乐圈,甜文",蓄谋宠溺,2023-01-13 20:06:46,18.45万,言情,1
4566035,挖煤波比,原创-纯爱-幻想未来-爱情,7139117,23,2023-01-16,"幻想空间,灵异神怪,穿越时空,系统",我捡的恶魔之王成攻了,2023-01-13 00:00:00,15.58万,纯爱,1
672269,惜禾,原创-言情-近代现代-爱情,6107344,24,2023-01-16,"都市情缘,天作之合,业界精英",春迟,2023-01-13 21:02:27,15.13万,言情,1
4897867,夜游山神,衍生-无CP-近代现代-轻小说,7407238,25,2023-01-16,"综漫,竞技,重生,少年漫",排球少年在日曜日进化,2023-01-13 04:00:41,34.8万,无CP,2
2355859,斯邟,原创-纯爱-近代现代-爱情,4171491,26,2023-01-16,"豪门世家,甜文,爽文,萌宠",复合！别逼我求你,2023-01-13 04:00:42,8.27万,纯爱,1
5276160,宋曼南,原创-言情-架空历史-爱情,7535019,27,2023-01-16,"情有独钟,随身空间,穿越时空,甜文",穿越之成为奴隶,2023-01-13 04:00:43,32.6万,言情,1
3622623,吾音了了,原创-纯爱-近代现代-爱情,6817440,24,2023-01-17,"豪门世家,破镜重圆,娱乐圈,甜文",拿着作精剧本和主角攻上恋综后,2023-01-14 00:00:00,13.3万,纯爱,1
2586540,糖十,原创-言情-架空历史-爱情,7054316,25,2023-01-17,"宫廷侯爵,天作之合,天之骄子,甜文",东宫明姝,2023-01-14 22:40:00,8.85万,言情,1
5018439,糊图涂,原创-纯爱-近代现代-爱情,7200141,26,2023-01-17,"强强,幻想空间,情有独钟,天作之合",当顶流穿进玛丽苏小说中［穿书］,2023-01-14 04:00:44,20.54万,纯爱,1
5308166,律诉,原创-百合-近代现代-爱情,7580378,27,2023-01-17,"都市情缘,情有独钟,近水楼台,业界精英",佛系美人太直球,2023-01-14 04:00:40,12.29万,百合,1
3155752,九雾川,原创-言情-架空历史-奇幻,5483152,28,2023-01-17,"甜文,爽文,东方玄幻",攻略的黑莲花竟是傀儡,2023-01-14 01:51:07,11.93万,言情,1
2418757,此日胜,原创-百合-架空历史-爱情,7418255,29,2023-01-17,"宫廷侯爵,欢喜冤家,天作之合",被郡主掳走之后,2023-01-14 04:00:36,11.98万,百合,1
4897190,艾湫,原创-言情-架空历史-爱情,7049428,51,2023-01-26,"女配,甜文,穿书",穿书后我靠背景板续命,2023-01-23 04:00:52,20.6万,言情,1
5229083,若丘,原创-言情-近代现代-爱情,7523461,52,2023-01-26,"都市情缘,虐恋情深,因缘邂逅,破镜重圆",落泥逢春,2023-01-23 04:00:31,9.65万,言情,1
1251342,林未已,原创-纯爱-近代现代-爱情,5444369,53,2023-01-26,"豪门世家,情有独钟,重生,校园",他在[重生],2023-01-23 04:00:43,15.79万,纯爱,1
3797100,今瑜,原创-言情-架空历史-爱情,5645809,54,2023-01-26,"穿越时空,甜文,爽文,经商",不准破坏外室守则,2023-01-23 04:00:42,29.87万,言情,1
5197561,风月摆渡人,原创-言情-架空历史-爱情,7427830,65,2023-02-11,"虐恋情深,天作之合,天之骄子,朝堂之上",兰亭叙,2023-02-08 04:00:54,28.2万,言情,1
5114985,三秋泓,原创-言情-架空历史-爱情,7324127,66,2023-02-11,"布衣生活,欢喜冤家,重生",嫁给死对头（双重生）,2023-02-08 04:01:00,27.17万,言情,1
5259616,观春山,原创-纯爱-架空历史-剧情,7536806,67,2023-02-11,"强强,情有独钟,仙侠修真,重生",说好对反派人人喊打呢,2023-02-08 04:00:51,19.27万,纯爱,1
5310458,鹤与风,原创-纯爱-架空历史-爱情,7583673,39,2023-01-23,"穿越时空,种田文,甜文,基建",穿越原始兽世后[种田],2023-01-20 21:00:01,18万,纯爱,1
2741473,熵增,原创-百合-近代现代-爱情,4998063,40,2023-01-23,"花季雨季,情有独钟,成长,校园",同桌是我未婚妻,2023-01-20 12:00:00,22.34万,百合,1
2376115,栖崽,原创-言情-架空历史-爱情,7438249,41,2023-01-23,"情有独钟,天作之合,爽文",成了偏执世子的白月光,2023-01-20 00:00:00,15.01万,言情,1
5302398,竹间语,原创-百合-近代现代-爱情,7572639,45,2023-01-22,"娱乐圈,女配,系统,逆袭",这个怂A有点甜,2023-01-19 04:00:29,30.1万,百合,1
2260302,时则里,原创-言情-近代现代-爱情,4555167,46,2023-01-22,"豪门世家,婚恋,业界精英,甜文",今夜也想见到你,2023-01-19 12:00:00,20.05万,言情,1
5340563,一顾时宜,原创-言情-架空历史-仙侠,7625984,47,2023-01-22,"情有独钟,甜文,穿书",清冷小师弟他黑化了,2023-01-19 00:05:00,17.76万,言情,1
2701689,颜一弋,原创-言情-近代现代-爱情,4949901,48,2023-01-22,"都市情缘,天作之合,甜文",老板今天开心了吗,2023-01-19 01:30:00,18.23万,言情,1
5253019,渡慈,原创-纯爱-近代现代-爱情,7532742,49,2023-01-22,"强强,破镜重圆,天作之合,天之骄子",我怀了死对头情敌的崽,2023-01-19 04:00:29,25.03万,纯爱,1
3297425,半江夏,原创-言情-近代现代-爱情,7237582,50,2023-01-22,"情有独钟,天之骄子,青梅竹马",夏日晚风,2023-01-19 23:55:55,8.5万,言情,1
328840,执惠,衍生-言情-近代现代-东方衍生,6755053,50,2023-01-21,"猎人,综漫,基建,柯南",在小岛上基建的日子[综],2023-01-18 04:00:51,35.28万,言情,2
2364267,司笙,原创-言情-架空历史-爱情,6724439,51,2023-01-21,"穿书,爽文,姐弟恋",穿书后捡到年幼暴君,2023-01-18 00:00:00,9.37万,言情,1
4907115,小咕儿,原创-纯爱-幻想未来-仙侠,7244050,58,2023-02-06,"强强,年下,幻想空间,仙侠修真",赛博山海：妖怪入侵,2023-02-03 04:00:45,41.33万,纯爱,1
3622867,余弦定理,原创-言情-近代现代-爱情,5753538,59,2023-02-06,"花季雨季,情有独钟,校园",漫长的道别,2023-02-03 04:00:49,23.23万,言情,1
4962415,沈悦之,原创-言情-近代现代-爱情,7511416,47,2023-02-05,"花季雨季,情有独钟,甜文,校园",毕业季,2023-02-02 11:44:09,12.25万,言情,1
5269044,朝柒,原创-言情-近代现代-爱情,7562330,48,2023-02-05,"娱乐圈,打脸,穿书,爽文",古董成精后在娱乐圈爆红了,2023-02-02 04:00:37,16.81万,言情,1
1447220,木甜,原创-言情-近代现代-爱情,6981870,65,2023-02-04,"花季雨季,天之骄子,青梅竹马",到你的太阳里,2023-02-01 00:00:00,7.02万,言情,1
976342,茶檀,原创-言情-近代现代-剧情,6105860,66,2023-02-04,重生,反派女配供养我[七零],2023-02-01 04:01:04,19.67万,言情,1
4678015,奶茶摩多摩多,衍生-无CP-近代现代-轻小说,6768183,67,2023-02-04,"英美衍生,甜文,超级英雄,爽文",蝙蝠崽哥谭搞事指南[综英美],2023-02-01 18:00:00,13.97万,无CP,2
3918840,勾陈一水,原创-言情-架空历史-爱情,5762775,49,2023-02-03,"强强,布衣生活,情有独钟,悬疑推理",少卿大人请断案,2023-01-31 04:00:32,61.36万,言情,1
2328553,依蝶梦语,原创-纯爱-近代现代-爱情,4422036,50,2023-02-03,"强强,豪门世家,情有独钟,甜文",狂傲,2023-01-31 09:51:06,236.17万,纯爱,1
4164745,木木青衿,原创-言情-架空历史-仙侠,6501426,51,2023-02-03,"奇幻魔幻,情有独钟",团宠小师妹救赎美强惨反派,2023-01-31 04:00:51,18.62万,言情,1
4701559,彷观,原创-言情-近代现代-爱情,6799610,52,2023-02-03,"情有独钟,虐恋情深,破镜重圆,天作之合",只你不渝,2023-01-31 04:00:42,42.69万,言情,1
2178793,陶小甜,衍生-言情-架空历史-古典衍生,7134378,45,2023-01-27,"前世今生,仙侠修真,甜文,封神",元始中美人计后我死遁了,2023-01-24 04:00:37,30.19万,言情,2
3027511,南湖锦鲤,原创-言情-幻想未来-剧情,6358537,46,2023-01-27,"科幻,种田文,末世,成长",被困宿舍九十天[囤货天灾],2023-01-24 00:00:00,12.47万,言情,1
2716515,谢书枍,原创-言情-架空历史-爱情,6996371,47,2023-01-27,"宫廷侯爵,婚恋,甜文,爽文",哑嫁（重生）,2023-01-24 00:05:00,21.46万,言情,1
4269550,神奇猫咪,原创-言情-近代现代-爱情,7110262,48,2023-01-27,"情有独钟,甜文,校园",可以喜欢你吗,2023-01-24 00:00:00,14.32万,言情,1
4822371,野次鬼,原创-言情-幻想未来-悬疑,7586316,49,2023-01-27,"强强,重生,悬疑推理,爽文",绿潮 [刑侦],2023-01-24 00:00:05,13.25万,言情,1
4776613,小洋裙桀桀,原创-言情-幻想未来-爱情,7051550,50,2023-01-27,甜文,穿回星际做导演,2023-01-24 04:00:22,26.92万,言情,1
4374789,折枝来,原创-言情-近代现代-爱情,6952436,42,2023-01-19,"时代奇缘,情有独钟,天作之合,穿越时空",寒江酿雪,2023-01-16 10:02:36,25.34万,言情,1
3593458,夏晚风吟,原创-言情-近代现代-剧情,6186781,43,2023-01-19,"豪门世家,娱乐圈,甜文,爽文",豪门夫妇入戏之后,2023-01-16 10:19:15,19.57万,言情,1
2723537,梦樨,原创-言情-近代现代-爱情,4968780,44,2023-01-19,"都市情缘,豪门世家,天之骄子,校园",靠近亿点点,2023-01-16 10:25:36,16.3万,言情,1
4818538,雾七戈,原创-言情-架空历史-爱情,6946727,45,2023-01-19,"天作之合,仙侠修真,系统,穿书",反派小师弟对她心怀不轨,2023-01-16 04:00:35,58.49万,言情,1
